pit_count,driver,race_url
2,Jules Bianchi,https://www.formula1.com/en/results/2014/races/901/china/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/901/china/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/901/china/race-result
3,Max Chilton,https://www.formula1.com/en/results/2014/races/901/china/race-result
2,Nico Rosberg,https://www.formula1.com/en/results/2014/races/901/china/race-result
2,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/901/china/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/901/china/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/901/china/race-result
2,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/901/china/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/901/china/race-result
2,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/901/china/race-result
3,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Romain Grosjean,https://www.formula1.com/en/results/2014/races/902/spain/race-result
3,Felipe Massa,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/902/spain/race-result
3,Fernando Alonso,https://www.formula1.com/en/results/2014/races/902/spain/race-result
1,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Jenson Button,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Adrian Sutil,https://www.formula1.com/en/results/2014/races/902/spain/race-result
3,Max Chilton,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Sergio Perez,https://www.formula1.com/en/results/2014/races/902/spain/race-result
3,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/902/spain/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Marcus Ericsson,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Nico Rosberg,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Jules Bianchi,https://www.formula1.com/en/results/2014/races/902/spain/race-result
1,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/902/spain/race-result
2,Romain Grosjean,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Adrian Sutil,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
3,Max Chilton,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Jenson Button,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Jules Bianchi,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
2,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Nico Rosberg,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
2,Marcus Ericsson,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
3,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Fernando Alonso,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
2,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
1,Felipe Massa,https://www.formula1.com/en/results/2014/races/903/monaco/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Romain Grosjean,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Jenson Button,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Felipe Massa,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Adrian Sutil,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Fernando Alonso,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Nico Rosberg,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/904/canada/race-result
1,Sergio Perez,https://www.formula1.com/en/results/2014/races/904/canada/race-result
1,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/904/canada/race-result
2,Romain Grosjean,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/905/austria/race-result
1,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Nico Rosberg,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Adrian Sutil,https://www.formula1.com/en/results/2014/races/905/austria/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Felipe Massa,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Fernando Alonso,https://www.formula1.com/en/results/2014/races/905/austria/race-result
1,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Jenson Button,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Marcus Ericsson,https://www.formula1.com/en/results/2014/races/905/austria/race-result
2,Sergio Perez,https://www.formula1.com/en/results/2014/races/905/austria/race-result
1,Max Chilton,https://www.formula1.com/en/results/2014/races/905/austria/race-result
1,Jules Bianchi,https://www.formula1.com/en/results/2014/races/905/austria/race-result
3,Max Chilton,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
2,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Nico Rosberg,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
2,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Adrian Sutil,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Fernando Alonso,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Sergio Perez,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Jenson Button,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Jules Bianchi,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Romain Grosjean,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
1,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/906/great-britain/race-result
3,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Marcus Ericsson,https://www.formula1.com/en/results/2014/races/907/germany/race-result
2,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Fernando Alonso,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Jenson Button,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/907/germany/race-result
2,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Sergio Perez,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/907/germany/race-result
2,Nico Rosberg,https://www.formula1.com/en/results/2014/races/907/germany/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Adrian Sutil,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Max Chilton,https://www.formula1.com/en/results/2014/races/907/germany/race-result
2,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/907/germany/race-result
2,Jules Bianchi,https://www.formula1.com/en/results/2014/races/907/germany/race-result
1,Romain Grosjean,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/907/germany/race-result
3,Jenson Button,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
3,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
1,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
3,Felipe Massa,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
1,Sergio Perez,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
1,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Adrian Sutil,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
1,Romain Grosjean,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
1,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Max Chilton,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
3,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
3,Nico Rosberg,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
3,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Fernando Alonso,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
3,Jules Bianchi,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
2,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/908/hungary/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Sergio Perez,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Romain Grosjean,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Fernando Alonso,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Jenson Button,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Felipe Massa,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Nico Rosberg,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Adrian Sutil,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Jules Bianchi,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/910/italy/race-result
1,Marcus Ericsson,https://www.formula1.com/en/results/2014/races/910/italy/race-result
3,Adrian Sutil,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
2,Felipe Massa,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Romain Grosjean,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
4,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Fernando Alonso,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
2,Marcus Ericsson,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
2,Jenson Button,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
4,Sergio Perez,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
1,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Jules Bianchi,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Max Chilton,https://www.formula1.com/en/results/2014/races/911/singapore/race-result
3,Nico Rosberg,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Felipe Massa,https://www.formula1.com/en/results/2014/races/912/japan/race-result
1,Fernando Alonso,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/912/japan/race-result
5,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/912/japan/race-result
4,Jenson Button,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/912/japan/race-result
5,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/912/japan/race-result
4,Sergio Perez,https://www.formula1.com/en/results/2014/races/912/japan/race-result
4,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/912/japan/race-result
4,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/912/japan/race-result
4,Adrian Sutil,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/912/japan/race-result
5,Romain Grosjean,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Jules Bianchi,https://www.formula1.com/en/results/2014/races/912/japan/race-result
5,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/912/japan/race-result
3,Max Chilton,https://www.formula1.com/en/results/2014/races/912/japan/race-result
4,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/912/japan/race-result
4,Marcus Ericsson,https://www.formula1.com/en/results/2014/races/912/japan/race-result
1,Nico Rosberg,https://www.formula1.com/en/results/2014/races/913/russia/race-result
2,Felipe Massa,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Max Chilton,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Adrian Sutil,https://www.formula1.com/en/results/2014/races/913/russia/race-result
2,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Romain Grosjean,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Jenson Button,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Fernando Alonso,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Sergio Perez,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/913/russia/race-result
2,Marcus Ericsson,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/913/russia/race-result
1,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/913/russia/race-result
2,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
1,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Jenson Button,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
4,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Felipe Massa,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Nico Rosberg,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Fernando Alonso,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
2,Romain Grosjean,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
3,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
3,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/914/united-states/race-result
3,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Felipe Massa,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Sergio Perez,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Jenson Button,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Nico Rosberg,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Fernando Alonso,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
2,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Adrian Sutil,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Romain Grosjean,https://www.formula1.com/en/results/2014/races/915/brazil/race-result
3,Romain Grosjean,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Fernando Alonso,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
3,Adrian Sutil,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Jenson Button,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
1,Daniil Kvyat,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Kimi Räikkönen,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Esteban Gutierrez,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
1,Pastor Maldonado,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Nico Rosberg,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Felipe Massa,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
3,Jean-Eric Vergne,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Sergio Perez,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Will Stevens,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Nico Hulkenberg,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Kamui Kobayashi,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Kevin Magnussen,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result
3,Marcus Ericsson,https://www.formula1.com/en/results/2015/races/917/australia/race-result
2,Kimi Räikkönen,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Felipe Massa,https://www.formula1.com/en/results/2015/races/917/australia/race-result
2,Nico Hulkenberg,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Daniel Ricciardo,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Sebastian Vettel,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Carlos Sainz,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Lewis Hamilton,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Felipe Nasr,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Nico Rosberg,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Jenson Button,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Max Verstappen,https://www.formula1.com/en/results/2015/races/917/australia/race-result
1,Sergio Perez,https://www.formula1.com/en/results/2015/races/917/australia/race-result
3,Pastor Maldonado,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
4,Felipe Nasr,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Kimi Räikkönen,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Lewis Hamilton,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Nico Rosberg,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Daniel Ricciardo,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Felipe Massa,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Daniil Kvyat,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Max Verstappen,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Valtteri Bottas,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
1,Fernando Alonso,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Jenson Button,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Roberto Merhi,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
2,Carlos Sainz,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Nico Hulkenberg,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
3,Romain Grosjean,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
2,Sergio Perez,https://www.formula1.com/en/results/2015/races/918/malaysia/race-result
2,Felipe Nasr,https://www.formula1.com/en/results/2015/races/919/china/race-result
3,Pastor Maldonado,https://www.formula1.com/en/results/2015/races/919/china/race-result
3,Sergio Perez,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Romain Grosjean,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Max Verstappen,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Fernando Alonso,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Sebastian Vettel,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Felipe Massa,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Lewis Hamilton,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Valtteri Bottas,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Marcus Ericsson,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Daniel Ricciardo,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Jenson Button,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Nico Rosberg,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Kimi Räikkönen,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Will Stevens,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Roberto Merhi,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Carlos Sainz,https://www.formula1.com/en/results/2015/races/919/china/race-result
2,Max Verstappen,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
3,Nico Hulkenberg,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
3,Felipe Nasr,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
2,Felipe Massa,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
3,Pastor Maldonado,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
3,Marcus Ericsson,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
2,Carlos Sainz,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
2,Romain Grosjean,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
3,Sebastian Vettel,https://www.formula1.com/en/results/2015/races/920/bahrain/race-result
